id,price,brand,model,year,title_status,mileage,color,state,country,condition,car_age,price_per_mile,mileage_category,age_group,brand_name,brand_tier,is_salvage
1160,15000,dodge,caravan,2019,clean vehicle,35744.0,no_color,north carolina,usa,2 days left,7,0.419639110365086,Medium,Recent,Dodge,Mid,0
1161,15200,dodge,caravan,2019,clean vehicle,31542.0,no_color,north carolina,usa,2 days left,7,0.481881875534984,Medium,Recent,Dodge,Mid,0
1162,15700,dodge,caravan,2019,clean vehicle,26899.0,white,north carolina,usa,2 days left,7,0.5836431226765799,Low,Recent,Dodge,Mid,0
1163,16100,dodge,journey,2019,clean vehicle,29985.0,silver,north carolina,usa,2 days left,7,0.5369172280397518,Low,Recent,Dodge,Mid,0
1164,16300,dodge,journey,2018,clean vehicle,37009.0,silver,texas,usa,21 hours left,8,0.44042150770062144,Medium,Old,Dodge,Mid,0
1165,16000,dodge,journey,2019,clean vehicle,30731.0,white,north carolina,usa,2 days left,7,0.5206299622543278,Medium,Recent,Dodge,Mid,0
1166,16900,dodge,journey,2019,clean vehicle,30062.0,silver,north carolina,usa,2 days left,7,0.5621528124272361,Medium,Recent,Dodge,Mid,0
1167,17000,dodge,journey,2019,clean vehicle,28295.0,charcoal,north carolina,usa,2 days left,7,0.6007916313259825,Low,Recent,Dodge,Mid,0
1168,17300,dodge,journey,2019,clean vehicle,25534.0,silver,north carolina,usa,2 days left,7,0.6775014685725474,Low,Recent,Dodge,Mid,0
1169,15900,dodge,journey,2019,clean vehicle,29716.0,gray,north carolina,usa,2 days left,7,0.5350472793350607,Low,Recent,Dodge,Mid,0
1170,15700,dodge,journey,2019,clean vehicle,34294.0,silver,north carolina,usa,2 days left,7,0.4577926811488555,Medium,Recent,Dodge,Mid,0
1171,16900,dodge,journey,2019,clean vehicle,27643.0,white,north carolina,usa,2 days left,7,0.6113442338301259,Low,Recent,Dodge,Mid,0
1172,15500,dodge,journey,2019,clean vehicle,35516.0,white,north carolina,usa,2 days left,7,0.4364107328884759,Medium,Recent,Dodge,Mid,0
1173,15100,dodge,journey,2019,clean vehicle,40674.0,silver,north carolina,usa,2 days left,7,0.3712354025814382,Medium,Recent,Dodge,Mid,0
1174,15500,dodge,journey,2019,clean vehicle,32494.0,white,north carolina,usa,2 days left,7,0.47699646099399906,Medium,Recent,Dodge,Mid,0
1175,15400,dodge,journey,2019,clean vehicle,35047.0,red,north carolina,usa,2 days left,7,0.43939739785437115,Medium,Recent,Dodge,Mid,0
1176,16500,dodge,journey,2019,clean vehicle,32898.0,silver,north carolina,usa,2 days left,7,0.5015350010638622,Medium,Recent,Dodge,Mid,0
1177,42500,dodge,challenger,2015,clean vehicle,13740.0,black,texas,usa,21 hours left,11,3.0929335565097156,Low,Old,Dodge,Mid,0
1178,16600,dodge,journey,2019,clean vehicle,23132.0,charcoal,north carolina,usa,2 days left,7,0.717589590628107,Low,Recent,Dodge,Mid,0
1179,15200,dodge,journey,2019,clean vehicle,37174.0,silver,north carolina,usa,2 days left,7,0.4088769334229993,Medium,Recent,Dodge,Mid,0
1180,15800,dodge,journey,2019,clean vehicle,34023.0,charcoal,north carolina,usa,2 days left,7,0.464378086056901,Medium,Recent,Dodge,Mid,0
1181,16900,dodge,journey,2019,clean vehicle,30021.0,charcoal,north carolina,usa,2 days left,7,0.5629205249483712,Medium,Recent,Dodge,Mid,0
1182,11100,dodge,caravan,2017,clean vehicle,51469.0,gray,north carolina,usa,2 days left,9,0.21565960753837188,Medium,Old,Dodge,Mid,0
1183,15600,dodge,journey,2019,clean vehicle,31237.0,charcoal,north carolina,usa,2 days left,7,0.4993917664383123,Medium,Recent,Dodge,Mid,0
1184,16900,dodge,journey,2019,clean vehicle,30186.0,silver,north carolina,usa,2 days left,7,0.5598436413025475,Medium,Recent,Dodge,Mid,0
1185,15300,dodge,journey,2019,clean vehicle,41956.0,silver,north carolina,usa,2 days left,7,0.3646590556998832,Medium,Recent,Dodge,Mid,0
1186,16600,dodge,journey,2019,clean vehicle,30727.0,black,north carolina,usa,2 days left,7,0.5402239000260349,Medium,Recent,Dodge,Mid,0
1187,21800,dodge,durango,2017,clean vehicle,38956.0,black,pennsylvania,usa,2 days left,9,0.5595913443026928,Medium,Old,Dodge,Mid,0
1188,36500,dodge,charger,2018,clean vehicle,22036.0,white,virginia,usa,21 hours left,8,1.6563053047147978,Low,Old,Dodge,Mid,0
1189,26300,dodge,durango,2019,clean vehicle,26462.0,red,georgia,usa,21 hours left,7,0.993840456486415,Low,Recent,Dodge,Mid,0
1190,20900,dodge,challenger,2019,clean vehicle,23143.0,red,georgia,usa,21 hours left,7,0.903041825095057,Low,Recent,Dodge,Mid,0
1191,20100,dodge,challenger,2019,clean vehicle,17340.0,gray,georgia,usa,21 hours left,7,1.1591027045729774,Low,Recent,Dodge,Mid,0
1192,26700,dodge,charger,2019,clean vehicle,29749.0,gray,georgia,usa,21 hours left,7,0.8974789915966387,Low,Recent,Dodge,Mid,0
1193,23900,dodge,charger,2019,clean vehicle,35248.0,white,georgia,usa,21 hours left,7,0.678033419387784,Medium,Recent,Dodge,Mid,0
1194,14500,dodge,caravan,2018,clean vehicle,40417.0,no_color,florida,usa,27 minutes,8,0.3587510515117027,Medium,Old,Dodge,Mid,0
1195,23000,dodge,durango,2017,clean vehicle,30309.0,gray,virginia,usa,21 hours left,9,0.7588254701418674,Medium,Old,Dodge,Mid,0
1196,15000,dodge,journey,2018,clean vehicle,42303.0,red,north carolina,usa,2 days left,8,0.3545763993948563,Medium,Old,Dodge,Mid,0
1197,15000,dodge,journey,2018,clean vehicle,35326.0,white,north carolina,usa,2 days left,8,0.4246044102244742,Medium,Old,Dodge,Mid,0
1198,28500,ford,door,2017,clean vehicle,92100.0,white,texas,usa,2 days left,9,0.30944289421396076,High,Old,Ford,Mid,0
1199,28000,ford,door,2017,clean vehicle,99375.0,white,texas,usa,2 days left,9,0.2817581709869586,High,Old,Ford,Mid,0
1200,9000,ford,door,2017,clean vehicle,72418.0,gray,texas,usa,2 days left,9,0.12427677819356799,Medium,Old,Ford,Mid,0
1201,28700,ford,doors,2015,clean vehicle,29733.0,ruby red metallic tinted clearcoat,connecticut,usa,12 days left,11,0.96522499495527,Low,Old,Ford,Mid,0
1202,25000,ford,door,2017,clean vehicle,119439.0,white,texas,usa,2 days left,9,0.20931011386470194,High,Old,Ford,Mid,0
1203,17347,ford,doors,2015,clean vehicle,54396.0,black,massachusetts,usa,12 days left,11,0.31889626266154386,Medium,Old,Ford,Mid,0
1204,13800,ford,door,2016,clean vehicle,91606.0,white,texas,usa,5 hours left,10,0.15064350977545385,High,Old,Ford,Mid,0
1205,25888,ford,doors,2015,clean vehicle,2807.0,black,new jersey,usa,12 days left,11,9.21937321937322,Low,Old,Ford,Mid,0
1206,8500,ford,fusion,2017,clean vehicle,78739.0,black,tennessee,usa,2 days left,9,0.1079502159004318,Medium,Old,Ford,Mid,0
1207,21289,ford,doors,2015,clean vehicle,71955.0,gray,new york,usa,12 days left,11,0.2958613597198288,Medium,Old,Ford,Mid,0
1208,17999,ford,doors,2015,clean vehicle,48472.0,triple yellow tri-coat,new jersey,usa,12 days left,11,0.37132011635343387,Medium,Old,Ford,Mid,0
1209,2700,ford,door,2012,clean vehicle,98470.0,blue,texas,usa,2 days left,14,0.027419240182388723,High,Old,Ford,Mid,0
1210,30977,ford,doors,2015,clean vehicle,28937.0,competition orange,pennsylvania,usa,12 days left,11,1.070460985555325,Low,Old,Ford,Mid,0
1211,13799,ford,doors,2015,clean vehicle,83693.0,red,new jersey,usa,12 days left,11,0.16487442349511314,High,Old,Ford,Mid,0
1212,20500,ford,srw,2014,clean vehicle,90888.0,white,arizona,usa,2 days left,12,0.22554984651608007,High,Old,Ford,Mid,0
1213,8500,ford,drw,2012,clean vehicle,216942.0,white,texas,usa,18 hours left,14,0.03918079864296151,Very High,Old,Ford,Mid,0
1214,9900,ford,door,2015,clean vehicle,205796.0,white,florida,usa,24 hours left,11,0.04810565751687342,Very High,Old,Ford,Mid,0
1215,65500,ford,srw,2019,clean vehicle,6500.0,black,indiana,usa,21 hours left,7,10.075373019535457,Low,Recent,Ford,Mid,0
1216,24500,ford,wagon,2018,clean vehicle,39943.0,white,florida,usa,2 days left,8,0.6133587021830563,Medium,Old,Ford,Mid,0
1217,32500,ford,explorer,2020,clean vehicle,5920.0,silver,missouri,usa,21 hours left,6,5.48893767944604,Low,Recent,Ford,Mid,0
1218,9200,ford,fusion,2018,clean vehicle,71478.0,blue,pennsylvania,usa,2 days left,8,0.1287091313532646,Medium,Old,Ford,Mid,0
1219,17700,ford,door,2017,clean vehicle,119520.0,silver,pennsylvania,usa,2 days left,9,0.14809113042896227,High,Old,Ford,Mid,0
1220,18300,ford,fusion,2020,clean vehicle,10882.0,white,california,usa,1 days left,6,1.681521639253882,Low,Recent,Ford,Mid,0
1221,43500,ford,srw,2019,clean vehicle,29010.0,gray,illinois,usa,21 hours left,7,1.4994312502154354,Low,Recent,Ford,Mid,0
1222,15200,ford,door,2016,clean vehicle,69003.0,white,pennsylvania,usa,2 days left,10,0.2202770853863544,Medium,Old,Ford,Mid,0
1223,36200,ford,srw,2019,clean vehicle,16207.0,no_color,illinois,usa,21 hours left,7,2.233464955577493,Low,Recent,Ford,Mid,0
1224,21900,ford,mustang,2018,clean vehicle,29748.0,red,new jersey,usa,2 days left,8,0.7361591986285253,Low,Old,Ford,Mid,0
1225,20700,ford,wagon,2019,clean vehicle,25582.0,white,california,usa,1 days left,7,0.8091310635969198,Low,Recent,Ford,Mid,0
1226,12300,ford,fusion,2019,clean vehicle,24520.0,gray,california,usa,1 days left,7,0.501610864157253,Low,Recent,Ford,Mid,0
1227,4200,ford,door,2016,clean vehicle,104383.0,blue,pennsylvania,usa,2 days left,10,0.040236051502145924,High,Old,Ford,Mid,0
1228,19500,ford,transit,2019,clean vehicle,34164.0,white,california,usa,1 days left,7,0.5707595492463047,Medium,Recent,Ford,Mid,0
1229,14300,ford,fusion,2020,clean vehicle,6975.0,silver,california,usa,1 days left,6,2.0498853211009176,Low,Recent,Ford,Mid,0
1230,13700,ford,van,2016,clean vehicle,67150.0,white,pennsylvania,usa,2 days left,10,0.20401781060594779,Medium,Old,Ford,Mid,0
1231,13200,ford,door,2015,clean vehicle,100820.0,white,pennsylvania,usa,2 days left,11,0.13092510488886244,High,Old,Ford,Mid,0
1232,6200,ford,door,2014,clean vehicle,142286.0,white,pennsylvania,usa,2 days left,12,0.04357390344866362,High,Old,Ford,Mid,0
1233,6500,ford,door,2015,clean vehicle,60015.0,black,pennsylvania,usa,21 hours left,11,0.10830445214609437,Medium,Old,Ford,Mid,0
1234,1500,ford,door,2013,clean vehicle,126381.0,gray,pennsylvania,usa,21 hours left,13,0.011868778781788545,High,Old,Ford,Mid,0
1235,2200,ford,door,2013,clean vehicle,128753.0,black,pennsylvania,usa,2 days left,13,0.017086847787253213,High,Old,Ford,Mid,0
1236,4200,ford,door,2013,clean vehicle,0.0,no_color,pennsylvania,usa,2 days left,13,4200.0,,Old,Ford,Mid,0
1237,8700,ford,van,2013,clean vehicle,64598.0,white,pennsylvania,usa,2 days left,13,0.13467700738401522,Medium,Old,Ford,Mid,0
1238,3200,ford,door,2012,clean vehicle,111532.0,black,pennsylvania,usa,2 days left,14,0.0286910600450091,High,Old,Ford,Mid,0
1239,9000,ford,door,2012,clean vehicle,149346.0,black,pennsylvania,usa,21 hours left,14,0.06026234206244518,High,Old,Ford,Mid,0
1240,20000,ford,edge,2018,clean vehicle,43567.0,silver,illinois,usa,4 days left,8,0.45905251560778554,Medium,Old,Ford,Mid,0
1241,33000,ford,door,2017,clean vehicle,36004.0,white,texas,usa,6 days left,9,0.9165393695320094,Medium,Old,Ford,Mid,0
1242,23300,ford,f-150,2019,clean vehicle,10935.0,white,south carolina,usa,21 hours left,7,2.1305779078273592,Low,Recent,Ford,Mid,0
1243,8750,ford,van,2017,clean vehicle,150484.0,white,illinois,usa,20 hours left,9,0.05814533009934545,Very High,Old,Ford,Mid,0
1244,11975,ford,door,2012,clean vehicle,122014.0,white,texas,usa,24 hours left,14,0.09814367086014014,High,Old,Ford,Mid,0
1245,23600,ford,transit,2019,clean vehicle,19363.0,white,south carolina,usa,21 hours left,7,1.2187564552778352,Low,Recent,Ford,Mid,0
1246,12000,ford,explorer,2016,clean vehicle,42902.0,black,texas,usa,19 hours left,10,0.2797007202293546,Medium,Old,Ford,Mid,0
1247,30900,ford,f-150,2018,clean vehicle,401.0,red,indiana,usa,21 hours left,8,76.86567164179104,Low,Old,Ford,Mid,0
1248,23900,ford,transit,2019,clean vehicle,11077.0,white,south carolina,usa,21 hours left,7,2.1574291388337246,Low,Recent,Ford,Mid,0
1249,40400,ford,f-150,2018,clean vehicle,34100.0,black,indiana,usa,21 hours left,8,1.1847159907334095,Medium,Old,Ford,Mid,0
1250,38000,ford,srw,2019,clean vehicle,30018.0,white,minnesota,usa,6 days left,7,1.2658649521969418,Medium,Recent,Ford,Mid,0
1251,27000,ford,flex,2019,clean vehicle,18279.0,white,illinois,usa,2 days left,7,1.4770240700218817,Low,Recent,Ford,Mid,0
1252,24000,ford,transit,2019,clean vehicle,7373.0,white,south carolina,usa,21 hours left,7,3.254678600488202,Low,Recent,Ford,Mid,0
1253,30000,ford,ranger,2019,clean vehicle,2590.0,gray,wisconsin,usa,21 hours left,7,11.57854110382092,Low,Recent,Ford,Mid,0
1254,16200,ford,fusion,2019,clean vehicle,41662.0,white,south carolina,usa,21 hours left,7,0.38883421741113217,Medium,Recent,Ford,Mid,0
1255,30000,ford,flex,2019,clean vehicle,15019.0,gray,wisconsin,usa,21 hours left,7,1.9973368841544608,Low,Recent,Ford,Mid,0
1256,23900,ford,transit,2019,clean vehicle,9420.0,white,south carolina,usa,21 hours left,7,2.5368856809255917,Low,Recent,Ford,Mid,0
1257,13800,ford,taurus,2018,clean vehicle,41864.0,white,missouri,usa,21 hours left,8,0.3296309566463633,Medium,Old,Ford,Mid,0
1258,23700,ford,transit,2019,clean vehicle,16829.0,white,south carolina,usa,21 hours left,7,1.4081996434937611,Low,Recent,Ford,Mid,0
1259,24300,ford,f-150,2018,clean vehicle,6290.0,gray,illinois,usa,21 hours left,8,3.8626609442060085,Low,Old,Ford,Mid,0
1260,54900,ford,srw,2019,clean vehicle,14393.0,black,nevada,usa,listing expired,7,3.814089203834931,Low,Recent,Ford,Mid,0
1261,22500,ford,taurus,2018,clean vehicle,14599.0,white,wisconsin,usa,2 days left,8,1.5410958904109588,Low,Old,Ford,Mid,0
1262,39000,ford,f-150,2018,clean vehicle,25839.0,gray,illinois,usa,2 days left,8,1.5092879256965945,Low,Old,Ford,Mid,0
1263,13900,ford,escape,2018,clean vehicle,60715.0,gray,wisconsin,usa,21 hours left,8,0.22893471243164898,Medium,Old,Ford,Mid,0
1264,24700,ford,explorer,2018,clean vehicle,23350.0,red,illinois,usa,21 hours left,8,1.0577705451586656,Low,Old,Ford,Mid,0
1265,20100,ford,transit,2018,clean vehicle,62386.0,white,california,usa,1 days left,8,0.3221825059707952,Medium,Old,Ford,Mid,0
1266,22000,ford,mustang,2018,clean vehicle,6248.0,red,illinois,usa,2 days left,8,3.5205632901264203,Low,Old,Ford,Mid,0
1267,38200,ford,mustang,2019,clean vehicle,878.0,green,florida,usa,1 days left,7,43.4584755403868,Low,Recent,Ford,Mid,0
1268,24400,ford,transit,2018,clean vehicle,49710.0,white,california,usa,1 days left,8,0.490837038080103,Medium,Old,Ford,Mid,0
1269,35000,ford,mustang,2018,clean vehicle,2042.0,blue,illinois,usa,21 hours left,8,17.13166911404797,Low,Old,Ford,Mid,0
1270,18600,ford,flex,2019,clean vehicle,7742.0,white,florida,usa,2 days left,7,2.402169701666021,Low,Recent,Ford,Mid,0
1271,22700,ford,transit,2018,clean vehicle,39733.0,white,california,usa,1 days left,8,0.5712991392761867,Medium,Old,Ford,Mid,0
1272,38000,ford,f-150,2018,clean vehicle,33701.0,black,illinois,usa,21 hours left,8,1.1275295234704172,Medium,Old,Ford,Mid,0
1273,17000,ford,door,2014,clean vehicle,67542.0,red,illinois,usa,2 days left,12,0.2516915150348667,Medium,Old,Ford,Mid,0
1274,17500,ford,escape,2017,clean vehicle,35095.0,gray,wisconsin,usa,2 days left,9,0.49863232277182584,Medium,Old,Ford,Mid,0
1275,23200,ford,f-150,2019,clean vehicle,8652.0,white,michigan,usa,21 hours left,7,2.6811510458800414,Low,Recent,Ford,Mid,0
1276,30700,ford,explorer,2017,clean vehicle,51107.0,red,wisconsin,usa,21 hours left,9,0.6006887375753307,Medium,Old,Ford,Mid,0
1277,23500,ford,transit,2019,clean vehicle,14987.0,white,michigan,usa,21 hours left,7,1.5679210034694422,Low,Recent,Ford,Mid,0
1278,26400,ford,edge,2017,clean vehicle,28252.0,blue,wisconsin,usa,2 days left,9,0.934414044526245,Low,Old,Ford,Mid,0
1279,23500,ford,transit,2019,clean vehicle,16009.0,white,michigan,usa,21 hours left,7,1.467832604622111,Low,Recent,Ford,Mid,0
1280,38000,ford,door,2017,clean vehicle,47866.0,white,wisconsin,usa,2 days left,9,0.7938663379781478,Medium,Old,Ford,Mid,0
1281,23600,ford,transit,2019,clean vehicle,11004.0,white,michigan,usa,21 hours left,7,2.1444797819173105,Low,Recent,Ford,Mid,0
1282,19300,ford,edge,2017,clean vehicle,42895.0,gray,wisconsin,usa,21 hours left,9,0.4499254009697874,Medium,Old,Ford,Mid,0
1283,23200,ford,f-150,2019,clean vehicle,9490.0,white,michigan,usa,21 hours left,7,2.4444210304499,Low,Recent,Ford,Mid,0
1284,13800,ford,door,2017,clean vehicle,39027.0,no_color,wisconsin,usa,21 hours left,9,0.35359229271292403,Medium,Old,Ford,Mid,0
1285,23600,ford,transit,2019,clean vehicle,13466.0,white,michigan,usa,21 hours left,7,1.7524318704982549,Low,Recent,Ford,Mid,0
1286,23200,ford,f-150,2019,clean vehicle,8737.0,white,michigan,usa,21 hours left,7,2.6550698100251773,Low,Recent,Ford,Mid,0
1287,40000,ford,door,2017,clean vehicle,23960.0,red,wisconsin,usa,2 days left,9,1.6693794082049997,Low,Old,Ford,Mid,0
1288,23400,ford,f-150,2019,clean vehicle,5562.0,white,michigan,usa,21 hours left,7,4.2063634729462525,Low,Recent,Ford,Mid,0
1289,23600,ford,transit,2019,clean vehicle,13763.0,white,michigan,usa,21 hours left,7,1.7146178436501016,Low,Recent,Ford,Mid,0
1290,23000,ford,f-150,2019,clean vehicle,10444.0,white,michigan,usa,21 hours left,7,2.2020105313547154,Low,Recent,Ford,Mid,0
1291,25500,ford,door,2017,clean vehicle,41696.0,black,wisconsin,usa,21 hours left,9,0.6115547881142528,Medium,Old,Ford,Mid,0
1292,23500,ford,transit,2019,clean vehicle,15787.0,white,michigan,usa,21 hours left,7,1.4884722574106917,Low,Recent,Ford,Mid,0
1293,29900,ford,door,2017,clean vehicle,9167.0,white,wisconsin,usa,2 days left,9,3.2613438045375216,Low,Old,Ford,Mid,0
1294,23200,ford,transit,2019,clean vehicle,17541.0,white,michigan,usa,21 hours left,7,1.3225401892600617,Low,Recent,Ford,Mid,0
1295,50500,ford,f-150,2017,clean vehicle,24686.0,silver,wisconsin,usa,2 days left,9,2.045611050350387,Low,Old,Ford,Mid,0
1296,23400,ford,transit,2019,clean vehicle,15210.0,white,michigan,usa,21 hours left,7,1.5383603970810598,Low,Recent,Ford,Mid,0
1297,24500,ford,transit,2017,clean vehicle,54601.0,white,wisconsin,usa,2 days left,9,0.4487015127651002,Medium,Old,Ford,Mid,0
1298,49000,ford,mustang,2017,clean vehicle,2205.0,black,illinois,usa,2 days left,9,22.212148685403445,Low,Old,Ford,Mid,0
1299,25400,ford,transit,2017,clean vehicle,35691.0,white,wisconsin,usa,2 days left,9,0.7116440658971198,Medium,Old,Ford,Mid,0
1300,23000,ford,flex,2017,clean vehicle,32788.0,silver,illinois,usa,21 hours left,9,0.7014547561682272,Medium,Old,Ford,Mid,0
1301,6000,ford,door,2012,clean vehicle,180471.0,gray,minnesota,usa,6 days left,14,0.033246154528126244,Very High,Old,Ford,Mid,0
1302,22400,ford,edge,2016,clean vehicle,42925.0,black,wisconsin,usa,21 hours left,10,0.5218282625914364,Medium,Old,Ford,Mid,0
1303,22500,ford,edge,2016,clean vehicle,37385.0,black,wisconsin,usa,2 days left,10,0.601829561868079,Medium,Old,Ford,Mid,0
1304,25200,ford,edge,2019,clean vehicle,15415.0,gray,virginia,usa,2 days left,7,1.634665282823041,Low,Recent,Ford,Mid,0
1305,36000,ford,door,2016,clean vehicle,20047.0,white,wisconsin,usa,2 days left,10,1.7956903431763767,Low,Old,Ford,Mid,0
1306,26700,ford,edge,2019,clean vehicle,16884.0,black,virginia,usa,2 days left,7,1.5812851643470536,Low,Recent,Ford,Mid,0
1307,30500,ford,door,2016,clean vehicle,57936.0,gray,wisconsin,usa,21 hours left,10,0.5264338850820719,Medium,Old,Ford,Mid,0
1308,26700,ford,edge,2019,clean vehicle,15244.0,black,virginia,usa,2 days left,7,1.751393899639226,Low,Recent,Ford,Mid,0
1309,25000,ford,edge,2019,clean vehicle,19842.0,gray,virginia,usa,2 days left,7,1.2598901375800031,Low,Recent,Ford,Mid,0
1310,35200,ford,door,2016,clean vehicle,38830.0,white,wisconsin,usa,21 hours left,10,0.9064922355849707,Medium,Old,Ford,Mid,0
1311,30300,ford,f-150,2019,clean vehicle,31899.0,white,tennessee,usa,21 hours left,7,0.9498432601880877,Medium,Recent,Ford,Mid,0
1312,25000,ford,door,2016,clean vehicle,69305.0,no_color,illinois,usa,2 days left,10,0.36071912965688396,Medium,Old,Ford,Mid,0
1313,26500,ford,door,2016,clean vehicle,46098.0,red,wisconsin,usa,2 days left,10,0.5748497798216881,Medium,Old,Ford,Mid,0
1314,21600,ford,mustang,2019,clean vehicle,29457.0,gray,virginia,usa,2 days left,7,0.7332473351890828,Low,Recent,Ford,Mid,0
1315,18800,ford,edge,2016,clean vehicle,30765.0,no_color,wisconsin,usa,21 hours left,10,0.6110641617369824,Medium,Old,Ford,Mid,0
1316,21500,ford,mustang,2019,clean vehicle,29096.0,red,virginia,usa,2 days left,7,0.7389077911812214,Low,Recent,Ford,Mid,0
1317,9000,ford,door,2016,clean vehicle,40437.0,no_color,new jersey,usa,7 hours left,10,0.22256293585241604,Medium,Old,Ford,Mid,0
1318,16700,ford,cutaway,2015,clean vehicle,69004.0,white,wisconsin,usa,2 days left,11,0.2420114484457648,Medium,Old,Ford,Mid,0
1319,16800,ford,cutaway,2015,clean vehicle,65179.0,white,wisconsin,usa,2 days left,11,0.2577477753912243,Medium,Old,Ford,Mid,0
1320,15700,ford,cutaway,2015,clean vehicle,75862.0,white,wisconsin,usa,2 days left,11,0.20695200558902233,Medium,Old,Ford,Mid,0
1321,16800,ford,cutaway,2015,clean vehicle,68319.0,white,wisconsin,usa,2 days left,11,0.2459016393442623,Medium,Old,Ford,Mid,0
1322,19500,ford,door,2015,clean vehicle,80354.0,gray,wisconsin,usa,21 hours left,11,0.24267313795034534,High,Old,Ford,Mid,0
1323,20500,ford,door,2015,clean vehicle,51441.0,black,wisconsin,usa,2 days left,11,0.3985070564908052,Medium,Old,Ford,Mid,0
1324,17400,ford,cutaway,2015,clean vehicle,70954.0,white,wisconsin,usa,2 days left,11,0.24522584736805017,Medium,Old,Ford,Mid,0
1325,17500,ford,door,2014,clean vehicle,92500.0,red,wisconsin,usa,21 hours left,12,0.1891871439227684,High,Old,Ford,Mid,0
1326,26000,ford,door,2014,clean vehicle,66367.0,silver,illinois,usa,21 hours left,12,0.39175506268081,Medium,Old,Ford,Mid,0
1327,56700,ford,f-150,2019,clean vehicle,13884.0,white,kentucky,usa,21 hours left,7,4.083543392149802,Low,Recent,Ford,Mid,0
1328,5000,ford,door,2013,clean vehicle,202565.0,no_color,wisconsin,usa,21 hours left,13,0.024683313093016596,Very High,Old,Ford,Mid,0
1329,40200,ford,f-150,2019,clean vehicle,26484.0,no_color,kentucky,usa,21 hours left,7,1.5178402869548802,Low,Recent,Ford,Mid,0
1330,54000,ford,door,2013,clean vehicle,703.0,red,illinois,usa,21 hours left,13,76.70454545454545,Low,Old,Ford,Mid,0
1331,65200,ford,max,2019,clean vehicle,18138.0,white,kentucky,usa,21 hours left,7,3.5944649649925573,Low,Recent,Ford,Mid,0
1332,32500,ford,srw,2017,clean vehicle,28007.0,white,minnesota,usa,listing expired,9,1.1603827477863469,Low,Old,Ford,Mid,0
1333,25500,ford,transit,2019,clean vehicle,11251.0,white,illinois,usa,21 hours left,7,2.2662637753288304,Low,Recent,Ford,Mid,0
1334,63000,ford,srw,2019,clean vehicle,11640.0,no_color,illinois,usa,21 hours left,7,5.411906193625978,Low,Recent,Ford,Mid,0
1335,44000,ford,srw,2019,clean vehicle,10763.0,white,illinois,usa,2 days left,7,4.087699739873653,Low,Recent,Ford,Mid,0
1336,70000,ford,drw,2019,clean vehicle,9643.0,no_color,illinois,usa,2 days left,7,7.258399004562422,Low,Recent,Ford,Mid,0
1337,56200,ford,srw,2019,clean vehicle,33930.0,gray,kentucky,usa,21 hours left,7,1.6563024962423742,Medium,Recent,Ford,Mid,0
1338,35000,ford,srw,2019,clean vehicle,26451.0,white,wisconsin,usa,2 days left,7,1.3231513685165583,Low,Recent,Ford,Mid,0
1339,57700,ford,srw,2019,clean vehicle,21101.0,red,kentucky,usa,21 hours left,7,2.7343379774428964,Low,Recent,Ford,Mid,0
1340,74000,ford,drw,2019,clean vehicle,10536.0,no_color,illinois,usa,2 days left,7,7.022871785138085,Low,Recent,Ford,Mid,0
1341,60200,ford,srw,2019,clean vehicle,31744.0,white,kentucky,usa,21 hours left,7,1.896361631753032,Medium,Recent,Ford,Mid,0
1342,60000,ford,srw,2018,clean vehicle,18062.0,black,illinois,usa,2 days left,8,3.321707357581797,Low,Old,Ford,Mid,0
1343,63000,ford,srw,2018,clean vehicle,17942.0,black,illinois,usa,21 hours left,8,3.5111185420498243,Low,Old,Ford,Mid,0
1344,22500,ford,door,2014,clean vehicle,43646.0,black,wisconsin,usa,2 days left,12,0.5154993470341604,Medium,Old,Ford,Mid,0
1345,8300,ford,energi,2014,clean vehicle,71989.0,gray,wisconsin,usa,21 hours left,12,0.11529379080427837,Medium,Old,Ford,Mid,0
1346,8300,ford,door,2012,clean vehicle,138328.0,white,wisconsin,usa,21 hours left,14,0.060001879576950606,High,Old,Ford,Mid,0
1347,21000,ford,door,2013,clean vehicle,95386.0,brown,wisconsin,usa,2 days left,13,0.22015578642791994,High,Old,Ford,Mid,0
1348,19300,ford,fusion,2019,clean vehicle,23740.0,black,mississippi,usa,21 hours left,7,0.8129396402847395,Low,Recent,Ford,Mid,0
1349,16400,ford,fusion,2019,clean vehicle,36064.0,gray,alabama,usa,21 hours left,7,0.45473450713988633,Medium,Recent,Ford,Mid,0
1350,27300,ford,f-150,2019,clean vehicle,18805.0,gray,mississippi,usa,21 hours left,7,1.4516643624375198,Low,Recent,Ford,Mid,0
1351,26400,ford,cab,2012,clean vehicle,151035.0,white,wisconsin,usa,2 days left,14,0.17479276463889404,Very High,Old,Ford,Mid,0
1352,35100,ford,mustang,2019,clean vehicle,10099.0,red,mississippi,usa,21 hours left,7,3.4752475247524752,Low,Recent,Ford,Mid,0
1353,41500,ford,f-150,2018,clean vehicle,9800.0,black,new jersey,usa,1 days left,8,4.234261810019386,Low,Old,Ford,Mid,0
1354,34100,ford,mustang,2019,clean vehicle,10483.0,white,mississippi,usa,21 hours left,7,3.252575352918733,Low,Recent,Ford,Mid,0
1355,28600,ford,f-150,2019,clean vehicle,17544.0,no_color,california,usa,21 hours left,7,1.6300940438871474,Low,Recent,Ford,Mid,0
